Estimate 1 (millions USD)	Estimate 2 (millions USD)	Real Ultimate Origin	Reported Ultimate Origin (conduit 1)	Immediate origin (conduit 2)	Destination
0.2	19.6	TH	KY	LU	GB
0.1	14.2	TH	VG	JE	GB
3.8	158.1	TH	VG	SG	GB
65.3	252.3	TR			GB
0.7	32.1	TR	AT		GB
0.1	20.9	TR	BE		GB
28.6	1417.0	TR	KY		GB
0.1	9.2	TR	LU		GB
42.9	900.6	TR	NL		GB
1.0	28.3	TT			GB
223.2	226.7	TW			GB
0.1	14.3	TW	BM	US	GB
0.0	1.7	TW	CH		GB
0.1	8.8	TW	DK		GB
0.3	42.6	TW	FR		GB
24.0	545.6	TW	HK		GB
8.1	191.4	TW	KY		GB
0.9	142.9	TW	NL		GB
0.0	2.6	TW	SG		GB
0.1	3.6	TW	US		GB
1.8	159.3	TW	VG		GB
14.9	358.5	UA	CY		GB
83.2	1448.1	UA	CY	LU	GB
180.0	1688.3	UA	NL		GB
11.8	572.2	UA	VG		GB
360849.5	389646.9	US			GB
0.0	2.1	US	AE		GB
2.2	52.3	US	AT		GB
124.7	1795.6	US	AU		GB
0.5	53.1	US	BB		GB
3404.3	14488.4	US	BE		GB
1.7	66.9	US	BE	AU	GB
0.0	24.1	US	BE	FR	GB
3.4	135.6	US	BE	JE	GB
3513.5	26960.2	US	BM		GB
0.2	9.5	US	BM	FR	GB
2.5	83.4	US	BM	IE	GB
6.6	250.2	US	BM	JE	GB
0.1	7.0	US	BM	KY	GB
93.2	1983.2	US	BM	LU	GB
390.3	5772.7	US	BM	NL	GB
0.1	6.2	US	BM	PA	GB
0.1	12.4	US	BM	SE	GB
32.0	333.5	US	BS		GB
944.7	6035.5	US	CA		GB
3025.5	16613.9	US	CH		GB
178.2	3620.8	US	CH	BE	GB
21.9	1367.2	US	CH	BM	GB
2.8	319.2	US	CH	FR	GB
343.6	2466.2	US	CH	KY	GB
14.1	612.2	US	CH	NL	GB
0.0	2.3	US	CH	PA	GB
1.2	118.0	US	CN		GB
0.2	28.1	US	CW		GB
300.5	5155.3	US	CW	NL	GB
93.5	1214.8	US	CY		GB
0.2	19.0	US	CY	MT	GB
1.8	65.8	US	CY	NL	GB
0.6	24.7	US	CZ		GB
558.7	6509.4	US	DE		GB
46.1	500.7	US	DK		GB
352.1	2753.9	US	ES		GB
127.6	1464.9	US	FI		GB
558.5	4725.9	US	FR		GB
3972.2	21608.3	US	GB		GB
0.0	37.7	US	GB	AU	GB
15.9	786.0	US	GB	BE	GB
453.2	5273.7	US	GB	BM	GB
26.0	1033.9	US	GB	CH	GB
1.7	51.0	US	GB	CY	GB
0.1	18.5	US	GB	DE	GB
12.9	601.5	US	GB	ES	GB
0.2	69.0	US	GB	GI	GB
1631.4	5126.1	US	GB	IT	GB
219.1	2091.6	US	GB	KY	GB
701.4	6414.2	US	GB	LU	GB
0.7	27.9	US	GB	MT	GB
438.6	7055.6	US	GB	NL	GB
13.4	401.5	US	GB	VG	GB
0.1	100.0	US	GG		GB
3.0	156.1	US	GG	BM	GB
0.9	52.1	US	GG	CY	GB
0.5	21.5	US	GG	DE	GB
4.4	169.6	US	GG	IE	GB
15.7	357.3	US	GI		GB
0.1	18.7	US	GR		GB
99.6	2351.9	US	HK		GB
1.7	61.6	US	HK	VG	GB
1.8	107.9	US	HU		GB
1535.1	10474.5	US	IE		GB
4.5	306.8	US	IE	BE	GB
179.3	3059.7	US	IE	BM	GB
23.2	570.5	US	IE	CA	GB
0.4	34.5	US	IE	DE	GB
0.8	109.5	US	IE	DK	GB
0.0	46.9	US	IE	FR	GB
0.0	9.7	US	IE	IL	GB
0.0	6.0	US	IE	IT	GB
5.3	240.1	US	IE	JE	GB
9.6	193.8	US	IE	KY	GB
796.4	3782.6	US	IE	LU	GB
8.4	616.6	US	IE	NL	GB
4.6	203.6	US	IL		GB
34.7	751.6	US	IM	LU	GB
12.6	473.6	US	IN		GB
106.4	1120.0	US	IT		GB
35503.3	53502.4	US	JE		GB
2.6	98.5	US	JE	NL	GB
0.1	11.2	US	JP		GB
0.8	75.5	US	KR		GB
2822.0	14113.2	US	KY		GB
14.7	352.0	US	KY	BM	GB
23.5	413.3	US	KY	CH	GB
1.6	24.2	US	KY	CY	GB
0.1	7.5	US	KY	DE	GB
19.4	350.1	US	KY	IE	GB
71.5	1817.8	US	KY	JE	GB
269.2	4014.7	US	KY	LU	GB
7.3	296.6	US	KY	NL	GB
0.0	15.9	US	KY	PL	GB
2.2	69.7	US	KY	SE	GB
2.5	195.5	US	KY	VG	GB
57.8	1116.1	US	LI	LU	GB
23592.9	52991.4	US	LU		GB
1.7	170.7	US	LU	BE	GB
0.0	19.7	US	LU	CH	GB
2.1	363.9	US	LU	DE	GB
1.7	113.8	US	LU	FR	GB
1.2	69.0	US	LU	IE	GB
0.1	4.5	US	LU	IN	GB
47.4	1075.9	US	LU	KY	GB
19.0	881.8	US	LU	NL	GB
0.5	62.9	US	LU	SE	GB
111.3	191.7	US	MH		GB
0.7	113.9	US	MT		GB
0.7	35.2	US	MU		GB
0.0	9.3	US	MU	IN	GB
0.3	29.0	US	MX		GB
0.1	27.4	US	MY		GB
45296.6	120919.4	US	NL		GB
0.1	26.8	US	NL	DE	GB
1.5	158.3	US	NL	FR	GB
3.3	276.9	US	NL	IE	GB
22.3	1131.5	US	NL	LU	GB
12.5	1317.7	US	NO		GB
67.4	739.2	US	NZ		GB
20.5	487.4	US	PA		GB
2.7	253.2	US	PL		GB
45.1	902.7	US	PT		GB
79.6	1742.5	US	SE		GB
52.4	831.6	US	SG		GB
4.3	161.9	US	SG	CA	GB
5.5	133.8	US	SG	IE	GB
0.0	5.7	US	SG	NZ	GB
0.2	52.2	US	TR		GB
0.0	3.5	US	TW		GB
247.1	2790.6	US	VG		GB
2.2	160.1	US	VG	NL	GB
0.1	23.8	US	VG	SE	GB
0.1	15.7	US	ZA		GB
1.4	53.6	VC			GB
3.7	154.8	VC	CY		GB
4.1	172.4	VE	SE		GB
1365.1	2977.8	ZA			GB
147.5	1912.5	ZA	AT		GB
0.4	29.5	ZA	AU		GB
47.5	1190.9	ZA	BM		GB
52.9	1217.9	ZA	CH		GB
0.1	9.8	ZA	DE		GB
8.8	456.8	ZA	GB		GB
1.9	133.6	ZA	GB	AU	GB
0.0	5.6	ZA	GB	CH	GB
0.0	6.0	ZA	GB	DE	GB
510.7	3793.7	ZA	GB	LU	GB
0.3	67.2	ZA	GB	NL	GB
0.0	1.9	ZA	GB	US	GB
3.2	100.8	ZA	GB	ZW	GB
0.1	2.0	ZA	GI		GB
0.0	6.8	ZA	IE		GB
62.2	1041.0	ZA	JE		GB
1.6	28.5	ZA	JE	VG	GB
0.1	5.3	ZA	KY		GB
1.8	154.4	ZA	LI		GB
138.0	2620.6	ZA	LU		GB
0.6	50.9	ZA	LU	FR	GB
216.6	1006.0	ZA	LU	MT	GB
55.4	430.3	ZA	LU	PA	GB
1.8	36.7	ZA	MU		GB
7.2	498.4	ZA	NL		GB
2.2	69.0	ZA	PA	NL	GB
1.2	72.0	ZA	SG		GB
6.9	365.3	ZA	VG		GB
11.4	381.6	ZA	VG	BM	GB
0.5	27.8	ZW			GB
2.9	77.5	ZW	MU		GB
