Estimate 1 (millions USD)	Estimate 2 (millions USD)	Real Ultimate Origin	Reported Ultimate Origin (conduit 1)	Immediate origin (conduit 2)	Destination
4585.3	22516.4	GB	NL		DE
0.2	14.3	GB	NO		DE
11.9	220.9	GB	PL		DE
0.3	21.1	GB	SE		DE
9.3	221.2	GB	SG		DE
0.0	0.3	GB	SG	US	DE
0.1	4.2	GB	TR		DE
4.8	106.5	GB	US		DE
3.0	43.7	GB	VG		DE
0.0	1.0	GB	VG	NL	DE
1.0	1.0	GE			DE
1.0	1.0	GQ			DE
44.2	57.3	GR	CY		DE
0.7	25.1	GR	GB		DE
0.2	5.6	GR	NL		DE
0.3	7.7	GR	VG		DE
10.0	86.2	HK			DE
0.7	55.6	HK	BM		DE
0.0	2.4	HK	GB		DE
12.2	237.4	HK	LU		DE
0.5	31.0	HK	NL		DE
29.1	360.9	HK	VG		DE
0.2	7.8	HK	VG	AT	DE
0.5	24.2	HR			DE
0.0	3.0	HR	GB		DE
3.3	93.1	HR	NL		DE
1354.7	4480.5	IE			DE
0.0	11.0	IE	BE		DE
0.7	72.0	IE	DK		DE
64.1	688.1	IE	GB		DE
620.5	3589.7	IE	LU		DE
46.4	647.4	IE	NL		DE
1.1	14.1	IE	VG		DE
769.3	1025.3	IL			DE
0.7	22.1	IL	BE		DE
78.1	554.4	IL	CH		DE
0.0	1.7	IL	CW	NL	DE
163.5	770.1	IL	CY		DE
0.3	12.9	IL	CY	LU	DE
0.2	12.7	IL	FR		DE
10.4	216.4	IL	GB		DE
0.0	6.1	IL	GG	NL	DE
87.9	766.9	IL	LU		DE
3456.8	5529.4	IL	NL		DE
1.3	65.3	IL	US		DE
368.1	381.4	IN			DE
1.3	36.6	IN	AE		DE
16.9	204.9	IN	BE		DE
5.1	105.8	IN	CH		DE
1.7	35.2	IN	CY		DE
0.2	9.8	IN	CY	LU	DE
0.1	4.7	IN	CY	NL	DE
9.1	258.4	IN	DK		DE
0.8	47.8	IN	FR		DE
46.5	415.2	IN	GB		DE
1.7	35.5	IN	GB	BE	DE
0.2	11.2	IN	IE		DE
0.0	0.5	IN	IM	GB	DE
45.0	412.3	IN	LU		DE
0.3	20.4	IN	LU	BE	DE
1648.4	11182.7	IN	LU	NL	DE
0.2	20.0	IN	MU		DE
562.4	2829.6	IN	NL		DE
366.4	1215.4	IN	SG		DE
76.9	221.1	IN	TH		DE
2.0	2.0	IQ			DE
1644.8	1652.5	IR			DE
29.0	513.8	IR	CH		DE
0.1	15.4	IR	EE		DE
2.8	56.2	IS			DE
0.9	55.4	IS	BE		DE
0.0	6.1	IS	FR		DE
0.7	24.2	IS	GB		DE
36.8	258.1	IS	LU		DE
6.6	122.1	IS	LU	NL	DE
48.6	524.4	IS	NL		DE
0.8	73.0	IS	SE		DE
28399.9	33277.6	IT			DE
4.0	137.0	IT	AT		DE
0.2	8.5	IT	BE		DE
0.0	2.7	IT	CA		DE
21.7	314.8	IT	CH		DE
6.3	293.0	IT	CH	DK	DE
0.0	0.6	IT	CW	NL	DE
0.1	8.6	IT	CY		DE
121.8	1850.4	IT	CZ		DE
3.3	67.1	IT	FI		DE
1.9	27.2	IT	FR		DE
7.9	338.2	IT	GB		DE
12.1	239.8	IT	HK		DE
