Estimate 1 (millions USD)	Estimate 2 (millions USD)	Real Ultimate Origin	Reported Ultimate Origin (conduit 1)	Immediate origin (conduit 2)	Destination
1.19	1.31	n.a.	VG	IE	GB
7.66	8.94	n.a.	VG	LU	GB
0.26	0.18	n.a.	VG	MT	GB
0.55	1.33	n.a.	VG	NL	GB
4.22	1.98	n.a.	VG	PA	GB
2.03	7.41	n.a.	VG	RU	GB
2.79	2.26	n.a.	VG	SG	GB
2.20	0.00	n.a.	WS		GB
2.79	6.30	n.a.	WS	HK	GB
9.33	9.09	n.a.	WS	KY	GB
2.37	3.23	n.a.	ZA		GB
2.59	2.59	NA			GB
394.34	394.34	NG			GB
41.62	48.85	NG	LU		GB
0.59	1.44	NG	NL		GB
12531.12	30502.63	NL			GB
0.26	0.21	NL	AU		GB
18.20	53.62	NL	BE		GB
59.62	145.10	NL	BM		GB
0.69	0.46	NL	BM	IT	GB
47.09	44.77	NL	CH		GB
611.79	1473.63	NL	CW		GB
64.19	69.20	NL	CY		GB
1.94	1.79	NL	DE		GB
0.59	0.92	NL	DK		GB
7.39	9.80	NL	FR		GB
21.65	0.00	NL	GB		GB
112.30	124.21	NL	IE		GB
968.77	1161.52	NL	LU		GB
70.70	67.22	NL	LU	CH	GB
82.89	46.58	NL	MT	BS	GB
196.01	91.55	NL	MU		GB
0.35	0.28	NL	SG		GB
39.66	47.45	NL	US		GB
14.24	14.84	NL	VG		GB
2943.90	7303.74	NO			GB
13.62	40.12	NO	BE		GB
351.86	691.89	NO	BM		GB
52.40	42.43	NO	BM	SG	GB
4.29	4.08	NO	CH		GB
45.98	49.57	NO	CY		GB
15.97	30.02	NO	CY	SE	GB
45.82	42.21	NO	DE		GB
67.10	105.13	NO	DK		GB
11.01	11.82	NO	ES		GB
0.26	0.79	NO	FI		GB
1.80	2.38	NO	FR		GB
5.21	5.73	NO	IE		GB
0.51	2.89	NO	IM		GB
26.05	25.46	NO	KY		GB
243.33	477.42	NO	LU	BM	GB
2142.11	5214.03	NO	LU	NL	GB
217.15	22.01	NO	MH		GB
4.59	2.58	NO	MH	BS	GB
7.31	17.79	NO	NL		GB
20.12	37.82	NO	SE		GB
3.89	4.65	NO	US		GB
2290.86	1096.47	NZ			GB
62.78	50.99	NZ	AU		GB
51.01	124.16	NZ	GB	NL	GB
1.47	0.65	NZ	GI		GB
17.96	21.49	NZ	IM	US	GB
365.45	357.19	NZ	KY		GB
26.11	30.48	NZ	LU		GB
1.42	3.46	NZ	NL		GB
1.79	2.14	NZ	US		GB
59.93	4.39	OM			GB
114.57	103.80	OM	AE		GB
1.48	1.73	OM	LU		GB
78.73	8.13	PH			GB
0.48	1.17	PH	NL		GB
0.59	0.71	PH	US		GB
33.66	10.22	PK			GB
0.35	0.31	PK	AE		GB
286.71	138.51	PK	PA		GB
101.11	212.98	PL			GB
0.31	0.36	PL	LU		GB
0.78	1.90	PL	NL		GB
260.42	1210.19	PT			GB
0.31	0.92	PT	BE		GB
10.88	6.11	PT	BS		GB
40.47	43.44	PT	ES		GB
0.26	0.34	PT	FR		GB
8.42	9.87	PT	LU		GB
0.35	0.23	PT	LU	IT	GB
16.58	40.35	PT	LU	NL	GB
1721.69	1721.69	QA			GB
72.62	142.48	QA	BM		GB
10.74	11.07	QA	CY		GB
1.60	1.07	QA	IT		GB
3.63	3.53	QA	KY		GB
941.42	1099.73	QA	LU		GB
11.76	7.85	QA	LU	IT	GB
142.56	148.63	QA	VG		GB
0.31	0.31	RO			GB
0.18	0.43	RO	CY	NL	GB
1.48	3.60	RO	NL		GB
0.89	0.00	RS			GB
137.06	147.77	RS	CY		GB
542.06	1981.91	RU			GB
1.04	2.79	RU	AT		GB
13.62	26.72	RU	BM		GB
66.15	68.20	RU	BM	CY	GB
1.48	1.27	RU	CA		GB
100.95	95.97	RU	CH		GB
2500.01	2694.37	RU	CY		GB
230.70	197.75	RU	CY	CA	GB
961.12	885.25	RU	DE		GB
23.58	31.27	RU	FR		GB
208.66	536.08	RU	HK		GB
6.51	7.17	RU	IE		GB
17.76	20.74	RU	IE	LU	GB
207.51	758.71	RU	JY		GB
3.85	4.50	RU	JY	LU	GB
1.60	3.89	RU	JY	NL	GB
4.24	4.14	RU	KY		GB
0.31	0.31	RU	LR		GB
31.31	36.64	RU	LU		GB
21.33	51.91	RU	NL		GB
52.97	58.33	RU	NL	IE	GB
114.72	119.61	RU	VG		GB
3.26	0.00	RW			GB
33.89	72.61	SA			GB
12.44	11.27	SA	AE		GB
388.43	0.00	SA	BH		GB
10.23	20.08	SA	BM		GB
256.95	244.29	SA	CH		GB
17.47	37.98	SA	CW		GB
16.45	17.74	SA	CY		GB
0.89	0.47	SA	GR		GB
13.56	76.97	SA	IM		GB
44.44	43.30	SA	KY		GB
15.07	25.22	SA	LI		GB
30.03	58.92	SA	LI	BM	GB
35.34	15.57	SA	LI	GI	GB
68.21	70.44	SA	LI	VG	GB
0.20	0.20	SA	LR		GB
17.61	20.57	SA	LU		GB
15.00	14.26	SA	LU	CH	GB
330.72	804.93	SA	NL		GB
7.56	14.22	SA	SE		GB
150.10	179.60	SA	US		GB
34.04	35.49	SA	VG		GB
6327.40	11895.35	SE			GB
0.40	1.07	SE	AT		GB
241.32	711.00	SE	BE		GB
0.27	0.54	SE	BM		GB
0.45	0.38	SE	CA		GB
2.35	2.24	SE	CH		GB
24.82	60.42	SE	CH	NL	GB
0.17	0.33	SE	CW		GB
90.60	96.30	SE	CY		GB
22.29	9.82	SE	CY	GI	GB
3.11	2.86	SE	DE		GB
86.50	135.53	SE	DK		GB
44.92	48.22	SE	ES		GB
20.73	62.99	SE	FI		GB
38.54	51.12	SE	FR		GB
3.82	7.18	SE	GB		GB
1.60	2.50	SE	GB	DK	GB
12.43	28.02	SE	GB	HK	GB
2.11	2.32	SE	IE		GB
8.66	16.29	SE	JY		GB
1.04	0.99	SE	JY	CH	GB
7.34	6.76	SE	JY	DE	GB
92.72	108.37	SE	JY	LU	GB
67.89	165.24	SE	JY	NL	GB
0.37	0.91	SE	JY	NO	GB
52.20	50.91	SE	KY		GB
4.90	8.20	SE	LI		GB
0.31	0.14	SE	LI	PA	GB
460.40	539.57	SE	LU		GB
15.78	24.72	SE	LU	DK	GB
38.17	92.90	SE	LU	NL	GB
27.89	69.20	SE	LU	NO	GB
67.83	47.42	SE	MT		GB
678.41	1647.91	SE	NL		GB
38.53	75.60	SE	NL	BM	GB
754.79	717.58	SE	NL	CH	GB
1.07	1.68	SE	NL	DK	GB
4.20	10.42	SE	NO		GB
2438.44	2917.67	SE	US		GB
936.86	758.63	SG			GB
30.66	82.42	SG	AT		GB
11.15	9.06	SG	AU		GB
2.02	3.97	SG	BM		GB
33.40	28.63	SG	CA		GB
1.39	1.32	SG	CH		GB
4.52	6.00	SG	FR		GB
36.33	16.46	SG	GI		GB
28.18	31.03	SG	IE		GB
4.94	28.01	SG	IM		GB
17.59	18.14	SG	IN		GB
35.54	30.08	SG	KY		GB
0.26	0.25	SG	KY	CH	GB
14.65	17.19	SG	LU		GB
0.26	0.13	SG	MY		GB
129.68	315.64	SG	NL		GB
1.30	0.62	SG	NZ		GB
0.26	0.43	SG	SI		GB
37.38	44.73	SG	US		GB
19.44	20.19	SG	VG		GB
0.73	0.72	SG	VG	KY	GB
3.56	5.97	SI			GB
26.99	7.80	SK			GB
0.69	0.29	SK	CZ		GB
0.73	0.00	SL			GB
0.64	0.00	SM			GB
93.87	403.84	TH			GB
0.49	1.45	TH	BE		GB
40.37	53.54	TH	FR		GB
239.83	234.22	TH	KY		GB
2.59	3.02	TH	KY	LU	GB
36.07	29.21	TH	VG	SG	GB
1.28	1.28	TN			GB
139.45	220.80	TR			GB
2.40	6.44	TR	AT		GB
1.56	4.60	TR	BE		GB
385.15	376.44	TR	KY		GB
1.40	1.63	TR	LU		GB
154.58	376.27	TR	NL		GB
74.49	74.49	TT			GB
842.83	226.59	TW			GB
0.74	0.89	TW	BM	US	GB
0.10	0.10	TW	CH		GB
1.00	1.56	TW	DK		GB
3.21	4.26	TW	FR		GB
49.18	113.49	TW	HK		GB
43.13	42.03	TW	KY		GB
5.21	12.68	TW	NL		GB
0.35	0.28	TW	SG		GB
0.52	0.62	TW	US		GB
27.14	28.07	TW	VG		GB
0.95	0.95	UA			GB
97.10	104.42	UA	CY		GB
384.74	449.13	UA	CY	LU	GB
452.02	1100.16	UA	NL		GB
140.27	146.24	UA	VG		GB
325151.95	389053.89	US			GB
0.26	0.23	US	AE		GB
5.79	15.56	US	AT		GB
593.91	482.41	US	AU		GB
33.63	33.63	US	BB		GB
3792.63	11174.24	US	BE		GB
17.88	14.52	US	BE	AU	GB
7010.63	13607.32	US	BM		GB
1.25	1.66	US	BM	FR	GB
24.43	26.90	US	BM	IE	GB
1.37	1.33	US	BM	KY	GB
480.62	561.06	US	BM	LU	GB
799.75	1946.50	US	BM	NL	GB
2.07	0.98	US	BM	PA	GB
0.89	1.67	US	BM	SE	GB
0.40	0.32	US	BM	SG	GB
209.08	117.49	US	BS		GB
2845.25	2438.81	US	CA		GB
6874.00	6563.64	US	CH		GB
398.29	1173.48	US	CH	BE	GB
129.60	254.27	US	CH	BM	GB
22.02	29.21	US	CH	FR	GB
1220.63	1189.49	US	CH	KY	GB
1.57	1.84	US	CH	LU	GB
83.34	202.84	US	CH	NL	GB
0.90	0.42	US	CH	PA	GB
1.17	5.88	US	CL		GB
3.89	8.37	US	CN		GB
41.77	51.34	US	CW		GB
788.72	1919.67	US	CW	NL	GB
581.71	599.77	US	CY		GB
8.55	5.98	US	CY	MT	GB
13.03	31.70	US	CY	NL	GB
78.50	32.78	US	CZ		GB
1982.27	1825.80	US	DE		GB
148.25	232.28	US	DK		GB
1091.80	1172.18	US	ES		GB
141.49	429.92	US	FI		GB
1434.99	1903.32	US	FR		GB
11115.16	13241.11	US	GB		GB
0.79	0.64	US	GB	AU	GB
42.20	124.34	US	GB	BE	GB
1221.47	2396.53	US	GB	BM	GB
221.72	210.79	US	GB	CH	GB
9.54	9.84	US	GB	CY	GB
0.69	0.64	US	GB	DE	GB
107.09	114.98	US	GB	ES	GB
13.82	6.09	US	GB	GI	GB
4961.52	3309.12	US	GB	IT	GB
1162.69	1133.03	US	GB	KY	GB
2498.89	2917.12	US	GB	LU	GB
8.98	6.28	US	GB	MT	GB
922.67	2245.67	US	GB	NL	GB
81.26	83.92	US	GB	VG	GB
58.17	69.60	US	GG		GB
20.96	41.12	US	GG	BM	GB
15.78	16.27	US	GG	CY	GB
8.78	8.09	US	GG	DE	GB
19.39	21.36	US	GG	IE	GB
64.96	158.10	US	GG	NL	GB
245.36	108.13	US	GI		GB
1.53	0.81	US	GR		GB
406.63	930.03	US	HK		GB
17.15	17.71	US	HK	VG	GB
37.65	39.69	US	HU		GB
72.23	175.80	US	HU	NL	GB
4336.92	4828.23	US	IE		GB
13.57	39.99	US	IE	BE	GB
541.59	1062.60	US	IE	BM	GB
180.25	154.50	US	IE	CA	GB
6.07	5.59	US	IE	DE	GB
8.18	12.82	US	IE	DK	GB
0.87	1.15	US	IE	FR	GB
0.59	0.67	US	IE	IL	GB
89.91	510.37	US	IE	IM	GB
1.04	0.69	US	IE	IT	GB
85.16	82.99	US	IE	KY	GB
2894.42	3378.85	US	IE	LU	GB
7.86	19.14	US	IE	NL	GB
36.88	41.91	US	IL		GB
7.85	44.56	US	IM		GB
169.18	197.50	US	IM	LU	GB
92.03	94.89	US	IN		GB
1019.41	679.91	US	IT		GB
1.04	0.97	US	JP		GB
156.31	156.31	US	JY		GB
10.16	24.73	US	JY	NL	GB
3.99	6.82	US	KR		GB
8746.52	8599.38	US	KY		GB
53.09	104.16	US	KY	BM	GB
118.90	113.04	US	KY	CH	GB
15.99	16.48	US	KY	CY	GB
1.26	1.16	US	KY	DE	GB
54.19	59.67	US	KY	IE	GB
1643.63	1918.72	US	KY	LU	GB
84.98	206.83	US	KY	NL	GB
1.40	2.94	US	KY	PL	GB
11.74	22.08	US	KY	SE	GB
22.75	23.50	US	KY	VG	GB
202.66	236.57	US	LI	LU	GB
40331.62	47105.34	US	LU		GB
32.50	95.76	US	LU	BE	GB
0.52	0.50	US	LU	CH	GB
49.57	45.65	US	LU	DE	GB
41.04	54.44	US	LU	FR	GB
13.18	14.51	US	LU	IE	GB
0.89	0.92	US	LU	IN	GB
5.96	3.97	US	LU	IT	GB
243.68	237.46	US	LU	KY	GB
111.81	272.15	US	LU	NL	GB
3.37	6.33	US	LU	SE	GB
1934.40	164.93	US	MH		GB
24.99	17.47	US	MT		GB
19.69	9.20	US	MU		GB
0.78	0.80	US	MU	IN	GB
30.53	30.53	US	MX		GB
3.76	1.83	US	MY		GB
35476.76	86230.08	US	NL		GB
2.40	2.21	US	NL	DE	GB
12.30	16.31	US	NL	FR	GB
61.40	67.61	US	NL	IE	GB
319.46	372.93	US	NL	LU	GB
45.65	113.27	US	NO		GB
448.51	214.67	US	NZ		GB
528.17	248.63	US	PA		GB
25.15	52.98	US	PL		GB
69.36	322.31	US	PT		GB
296.19	556.82	US	SE		GB
332.19	269.00	US	SG		GB
6.24	9.87	US	TR		GB
0.52	0.14	US	TW		GB
4.74	4.74	US	UA		GB
1126.68	1174.24	US	VG		GB
15.51	37.74	US	VG	NL	GB
1.10	2.07	US	VG	SE	GB
6.19	6.19	US	VN		GB
1.04	1.41	US	ZA		GB
2.14	0.00	UY			GB
3.49	3.49	UZ			GB
100.73	0.00	VC			GB
47.31	48.77	VC	CY		GB
14.31	26.91	VE	SE		GB
0.26	0.00	VU			GB
2021.62	2761.14	ZA			GB
364.42	979.49	ZA	AT		GB
6.70	5.44	ZA	AU		GB
260.03	511.24	ZA	BM		GB
324.38	308.39	ZA	CH		GB
1.84	1.69	ZA	DE		GB
94.14	128.57	ZA	GB		GB
24.69	20.05	ZA	GB	AU	GB
0.26	0.25	ZA	GB	CH	GB
0.30	0.27	ZA	GB	DE	GB
1885.15	2200.66	ZA	GB	LU	GB
1.81	4.41	ZA	GB	NL	GB
0.21	0.25	ZA	GB	US	GB
217.11	217.11	ZA	GB	ZW	GB
0.69	0.31	ZA	GI		GB
0.30	0.33	ZA	IE		GB
57.03	323.73	ZA	IM		GB
0.73	0.72	ZA	KY		GB
10.81	18.10	ZA	LI		GB
526.17	631.71	ZA	LU		GB
7.29	9.67	ZA	LU	FR	GB
1087.17	760.01	ZA	LU	MT	GB
503.51	236.98	ZA	LU	PA	GB
36.90	17.23	ZA	MU		GB
40.29	83.44	ZA	NL		GB
1.46	3.56	ZA	PA	NL	GB
0.31	0.25	ZA	SG		GB
55.21	57.30	ZA	VG		GB
56.46	110.77	ZA	VG	BM	GB
3.36	0.00	ZM			GB
28.89	28.89	ZW			GB
53.25	24.87	ZW	MU		GB
